https://www.data.qld.gov.au/dataset/27ddd3b9-e492-41da-a958-94c6d671f9dd/resource/fadc23f8-f7b1-40c9-8439-d54bdc371f9b/download/201711nov-tl-org-dest-trips.zip,https://transitfeeds.com/p/translink/21/20171116/download
https://www.data.qld.gov.au/dataset/27ddd3b9-e492-41da-a958-94c6d671f9dd/resource/e1a003f4-bacc-4cc3-83cc-64e82c2a74e1/download/201712dec-tl-org-dest-trips.zip,https://transitfeeds.com/p/translink/21/20171214/download
https://www.data.qld.gov.au/dataset/27ddd3b9-e492-41da-a958-94c6d671f9dd/resource/f3168c93-93af-4dc2-a420-260ceeda08a4/download/201801jan-tl-org-dest-trips.zip,https://transitfeeds.com/p/translink/21/20180118/download
https://www.data.qld.gov.au/dataset/27ddd3b9-e492-41da-a958-94c6d671f9dd/resource/f84da1ed-e102-467c-ab54-bac24e35841f/download/201802feb-tl-org-dest-trips.zip,https://transitfeeds.com/p/translink/21/20180221/download
https://www.data.qld.gov.au/dataset/27ddd3b9-e492-41da-a958-94c6d671f9dd/resource/98d17239-989a-4618-98bd-275dfcc91e9a/download/201803mar-tl-org-dest-trips.zip,https://transitfeeds.com/p/translink/21/20180321/download
https://www.data.qld.gov.au/dataset/27ddd3b9-e492-41da-a958-94c6d671f9dd/resource/8bcbb52a-4f6f-4d1a-b943-5741a2653700/download/201804apr-tl-org-dest-trips.zip,https://transitfeeds.com/p/translink/21/20180415/download
https://www.data.qld.gov.au/dataset/27ddd3b9-e492-41da-a958-94c6d671f9dd/resource/4e2a8396-daff-4dac-8183-9ae7c76b04de/download/201805may-tl-org-dest-trips.zip,https://transitfeeds.com/p/translink/21/20180519/download
https://www.data.qld.gov.au/dataset/27ddd3b9-e492-41da-a958-94c6d671f9dd/resource/b5507711-c03f-467a-98fa-cb9a1d058e53/download/201806jun-tl-org-dest-trips.zip,https://transitfeeds.com/p/translink/21/20180614/download
https://www.data.qld.gov.au/dataset/27ddd3b9-e492-41da-a958-94c6d671f9dd/resource/38ab4047-a923-4fe5-a988-8e4c5eae9b05/download/201807jul-tl-org-dest-trips.zip,https://transitfeeds.com/p/translink/21/20180716/download
https://www.data.qld.gov.au/dataset/27ddd3b9-e492-41da-a958-94c6d671f9dd/resource/16b954d0-0904-4e16-902d-f12fb457ffbb/download/201808aug-tl-org-dest-trips.zip,https://transitfeeds.com/p/translink/21/20180813/download
https://www.data.qld.gov.au/dataset/27ddd3b9-e492-41da-a958-94c6d671f9dd/resource/6bf45a3b-008e-4c6e-a744-1e49801f1d01/download/201809sep-tl-org-dest-trips.zip,https://transitfeeds.com/p/translink/21/20180920/download
https://www.data.qld.gov.au/dataset/27ddd3b9-e492-41da-a958-94c6d671f9dd/resource/663197e5-6692-4e8b-a48e-89d8ac253c3b/download/201810oct-tl-org-dest-trips.zip,https://transitfeeds.com/p/translink/21/20181009/download
https://www.data.qld.gov.au/dataset/27ddd3b9-e492-41da-a958-94c6d671f9dd/resource/ea4ac597-f948-4347-8fb9-c6abcf9f677f/download/201811nov-tl-org-dest-trips.zip,https://transitfeeds.com/p/translink/21/20181113/download
https://www.data.qld.gov.au/dataset/27ddd3b9-e492-41da-a958-94c6d671f9dd/resource/947343e0-18ac-472b-b9e3-3a9ae655a6ac/download/201812dec-tl-org-dest-trips.zip,https://transitfeeds.com/p/translink/21/20181211/download
https://www.data.qld.gov.au/dataset/27ddd3b9-e492-41da-a958-94c6d671f9dd/resource/cfc88c9f-d9b5-477c-b4dc-b2ffbeeb13c2/download/201901jan-tl-org-dest-trips.zip,https://transitfeeds.com/p/translink/21/20190114/download
https://www.data.qld.gov.au/dataset/27ddd3b9-e492-41da-a958-94c6d671f9dd/resource/ed5a11aa-53f5-47ac-8982-05b8a22bebf1/download/201902feb-tl-org-dest-trips.zip,https://transitfeeds.com/p/translink/21/20190217/download
https://www.data.qld.gov.au/dataset/27ddd3b9-e492-41da-a958-94c6d671f9dd/resource/377af3d9-d90d-43c0-aee8-00caa74cc32f/download/201904apr-tl-org-dest-trips.zip,https://transitfeeds.com/p/translink/21/20190423/download
https://www.data.qld.gov.au/dataset/27ddd3b9-e492-41da-a958-94c6d671f9dd/resource/c54d82c1-2e3b-46f6-bd89-2467679253b4/download/201903mar-tl-org-dest-trips.zip,https://transitfeeds.com/p/translink/21/20190423/download
https://www.data.qld.gov.au/dataset/27ddd3b9-e492-41da-a958-94c6d671f9dd/resource/8d2d7c2a-80ea-4bea-9030-bc5f222b900e/download/201905may-tl-org-dest-trips.zip,https://transitfeeds.com/p/translink/21/20190516-6/download
https://www.data.qld.gov.au/dataset/27ddd3b9-e492-41da-a958-94c6d671f9dd/resource/c9153899-bb4b-4aca-9034-40c224714852/download/201907jul-tl-org-dest-trips.zip,https://transitfeeds.com/p/translink/21/20190619/download
https://www.data.qld.gov.au/dataset/27ddd3b9-e492-41da-a958-94c6d671f9dd/resource/c9153899-bb4b-4aca-9034-40c224714852/download/201907jul-tl-org-dest-trips.zip,https://transitfeeds.com/p/translink/21/20190712/download
https://www.data.qld.gov.au/dataset/27ddd3b9-e492-41da-a958-94c6d671f9dd/resource/01c29dda-bd46-49f7-9870-07bb11a105cc/download/201908aug-tl-org-dest-trips.zip,https://transitfeeds.com/p/translink/21/20190812/download
https://www.data.qld.gov.au/dataset/27ddd3b9-e492-41da-a958-94c6d671f9dd/resource/20671d05-4442-4e90-9704-8cfe90d6a746/download/201909sep-tl-org-dest-trips.zip,https://transitfeeds.com/p/translink/21/20190924/download
https://www.data.qld.gov.au/dataset/27ddd3b9-e492-41da-a958-94c6d671f9dd/resource/7abfa38e-ca1c-4cff-8970-e287a110d332/download/201910oct-tl-org-dest-trips.zip,https://transitfeeds.com/p/translink/21/20191021/download
https://www.data.qld.gov.au/dataset/27ddd3b9-e492-41da-a958-94c6d671f9dd/resource/b9a384df-0316-4efd-93f6-cc19455ad598/download/201911nov-tl-org-dest-trips.zip,https://transitfeeds.com/p/translink/21/20191119/download
https://www.data.qld.gov.au/dataset/27ddd3b9-e492-41da-a958-94c6d671f9dd/resource/6e564e21-ef6f-4684-a231-68c872ff707a/download/201912dec-tl-org-dest-trips.zip,https://transitfeeds.com/p/translink/21/20191217/download
